"Data exported from:",http://scotssyntaxatlas.ac.uk/api/v1/csv/locations
display_town,display_lat,display_lng,num,qids,id,geo
Ardrossan,55.64388899999999,-4.81182,4,"122,123,130,142",12,"{""type"":""Feature"",""properties"":{""shape"":""Polygon"",""name"":""Ardrossan"",""id"":""12""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-4.798453,55.637389],[-4.775266,55.742467],[-4.857974,55.711775],[-4.874027,55.736635],[-4.875698,55.73233],[-4.8714,55.732568],[-4.875011,55.729333],[-4.882565,55.72943],[-4.884109,55.731073],[-4.882565,55.733393],[-4.882565,55.737356],[-4.889259,55.739385],[-4.894581,55.737646],[-4.895611,55.736003],[-4.894409,55.735036],[-4.886169,55.73378],[-4.8878,55.731605],[-4.884796,55.7303],[-4.885311,55.728608],[-4.887028,55.727642],[-4.889731,55.727267],[-4.893637,55.727738],[-4.895954,55.72653],[-4.898014,55.725418],[-4.898529,55.724162],[-4.902992,55.723243],[-4.903421,55.718892],[-4.901876,55.717297],[-4.904108,55.714009],[-4.905224,55.704773],[-4.905396,55.69955],[-4.902649,55.696648],[-4.900246,55.694326],[-4.898357,55.696164],[-4.892693,55.696357],[-4.883251,55.694035],[-4.880848,55.69123],[-4.878312,55.690206],[-4.877286,55.689948],[-4.877372,55.689657],[-4.876986,55.689415],[-4.877458,55.689004],[-4.8769,55.688883],[-4.876213,55.68852],[-4.875913,55.688012],[-4.875569,55.687649],[-4.874411,55.687674],[-4.873509,55.687988],[-4.872823,55.687843],[-4.871578,55.687553],[-4.869561,55.686633],[-4.868789,55.686053],[-4.867287,55.685714],[-4.865398,55.68494],[-4.862823,55.683198],[-4.861794,55.681843],[-4.859734,55.680391],[-4.85836,55.678165],[-4.859562,55.677391],[-4.859562,55.676133],[-4.856987,55.675745],[-4.856815,55.674197],[-4.857845,55.672648],[-4.853725,55.6741],[-4.850979,55.673325],[-4.850292,55.671777],[-4.846172,55.66984],[-4.843597,55.66771],[-4.840508,55.666161],[-4.835358,55.662676],[-4.831924,55.659964],[-4.830551,55.657253],[-4.826088,55.654348],[-4.823256,55.652023],[-4.820938,55.651297],[-4.81905,55.650135],[-4.815788,55.648246],[-4.815702,55.647471],[-4.817076,55.646647],[-4.818106,55.64626],[-4.820166,55.644662],[-4.820509,55.643887],[-4.820423,55.643354],[-4.81802,55.643354],[-4.81802,55.642191],[-4.821281,55.642385],[-4.822483,55.642094],[-4.820852,55.641755],[-4.820852,55.641222],[-4.820681,55.640254],[-4.822054,55.640593],[-4.823084,55.641755],[-4.824886,55.640883],[-4.824028,55.640205],[-4.82523,55.640254],[-4.826517,55.641222],[-4.826174,55.640011],[-4.8242,55.638849],[-4.823427,55.638122],[-4.821539,55.637202],[-4.81905,55.636814],[-4.816561,55.636039],[-4.815273,55.636959],[-4.814672,55.638025],[-4.813085,55.638122],[-4.811668,55.63788],[-4.810638,55.638461],[-4.810467,55.639091],[-4.809351,55.639697],[-4.807463,55.639866],[-4.806347,55.639648],[-4.804158,55.639382],[-4.801712,55.638873],[-4.800596,55.638558],[-4.799373,55.638376],[-4.798944,55.638425],[-4.798453,55.637389]]]}}"
Auchterarder,56.300621,-3.700041,4,"644,645,646,647",13,"{""type"":""Feature"",""properties"":{""name"":""Auchterarder"",""id"":""13""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-4.019999179892908,56.86351543413067],[-3.9700520831084685,56.40359618084519],[-3.861879956580454,56.26442103372964],[-3.6789282396338767,56.17433681969289],[-3.5593034816577127,56.33030424646563],[-3.7066084915204662,56.750498057938024],[-3.7921303192035007,56.965081106046036],[-4.019999179892908,56.86351543413067]]]}}"
Ayr,55.458564,-4.629179,4,"276,277,333,334",14,"{""type"":""Feature"",""properties"":{""shape"":""Poly"",""name"":""Ayr"",""id"":""14""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-4.647375,55.446284],[-4.461668,55.412391],[-4.627974,55.479645],[-4.628677,55.477151],[-4.630222,55.475497],[-4.632926,55.473089],[-4.635715,55.472384],[-4.635715,55.472384],[-4.636917,55.472627],[-4.63932,55.471557],[-4.641638,55.471119],[-4.643526,55.470486],[-4.642925,55.469951],[-4.641123,55.469416],[-4.641123,55.468735],[-4.643955,55.46927],[-4.645929,55.469513],[-4.644899,55.468978],[-4.642582,55.468637],[-4.641981,55.468248],[-4.641809,55.467275],[-4.642067,55.465815],[-4.642239,55.464258],[-4.642754,55.460852],[-4.642754,55.45764],[-4.644127,55.454817],[-4.645844,55.452286],[-4.645672,55.451313],[-4.647375,55.446284]]]}}"
Back,58.287478,-6.304999,4,"75,76,85,104",15,"{""type"":""Feature"",""properties"":{""shape"":""Polygon"",""name"":""Back"",""id"":""15""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-6.766891,58.00446],[-6.753502,58.006279],[-6.732216,58.011372],[-6.713676,58.019737],[-6.711273,58.003368],[-6.702347,57.993361],[-6.712646,57.985718],[-6.706467,57.968605],[-6.699257,57.959317],[-6.69445,57.960957],[-6.684494,57.949298],[-6.668701,57.933262],[-6.659431,57.924147],[-6.648102,57.917766],[-6.643295,57.923783],[-6.633339,57.921595],[-6.630592,57.925423],[-6.624069,57.922871],[-6.626472,57.921048],[-6.621782,57.915644],[-6.606629,57.914422],[-6.605186,57.919407],[-6.612396,57.921777],[-6.612396,57.927064],[-6.626472,57.933627],[-6.624413,57.936178],[-6.623039,57.935996],[-6.624413,57.940552],[-6.629906,57.948387],[-6.640549,57.954217],[-6.644325,57.962596],[-6.637115,57.960775],[-6.629562,57.95531],[-6.617889,57.947841],[-6.611023,57.95112],[-6.610336,57.947476],[-6.613083,57.943468],[-6.60656,57.939276],[-6.602097,57.935085],[-6.602783,57.931622],[-6.595917,57.927611],[-6.592484,57.924876],[-6.594887,57.923236],[-6.59008,57.920136],[-6.587334,57.917766],[-6.582355,57.915486],[-6.576176,57.916763],[-6.577879,57.912104],[-6.571198,57.911565],[-6.568966,57.914574],[-6.571712,57.918404],[-6.572914,57.921048],[-6.572571,57.924603],[-6.567764,57.922324],[-6.565189,57.921504],[-6.569309,57.921595],[-6.568966,57.919589],[-6.565876,57.917036],[-6.564331,57.915304],[-6.562271,57.91576],[-6.563129,57.919407],[-6.557117,57.914949],[-6.542358,57.918495],[-6.53591,57.920668],[-6.540642,57.932533],[-6.549225,57.940552],[-6.546822,57.945108],[-6.549225,57.954764],[-6.547165,57.957678],[-6.543045,57.947841],[-6.538239,57.941828],[-6.536179,57.939276],[-6.535492,57.942557],[-6.531372,57.939094],[-6.526909,57.939094],[-6.525536,57.936178],[-6.528625,57.934538],[-6.523819,57.933809],[-6.518796,57.926436],[-6.50734,57.930296],[-6.501846,57.94037],[-6.495323,57.940005],[-6.486329,57.937375],[-6.486328,57.937374],[-6.470947,57.942557],[-6.446328,57.980122],[-6.446334,57.980127],[-6.457558,57.985536],[-6.453094,57.98863],[-6.453094,57.992452],[-6.460304,57.997001],[-6.471634,58.001185],[-6.484337,58.000276],[-6.48983,58.001185],[-6.502533,58.001731],[-6.504593,57.99882],[-6.508369,58.000276],[-6.514549,57.99973],[-6.522446,58.000276],[-6.531715,58.000639],[-6.543045,58.001003],[-6.547508,58.00355],[-6.554031,58.003914],[-6.562958,58.002823],[-6.574287,58.003914],[-6.565704,58.005187],[-6.550598,58.007734],[-6.540642,58.006279],[-6.535492,58.006279],[-6.523476,58.006097],[-6.525192,58.008825],[-6.525192,58.015191],[-6.516609,58.009735],[-6.500816,58.007188],[-6.49601,58.008098],[-6.487083,58.010099],[-6.491203,58.012645],[-6.482964,58.010462],[-6.47644,58.010826],[-6.467514,58.010099],[-6.465111,58.013736],[-6.467171,58.0181],[-6.457214,58.011917],[-6.453094,58.011008],[-6.450348,58.007188],[-6.447258,58.006279],[-6.444855,58.008462],[-6.442108,58.010826],[-6.438675,58.01028],[-6.437302,58.016282],[-6.431122,58.014282],[-6.430779,58.011735],[-6.42163,58.009461],[-6.414642,58.011372],[-6.39473,57.998638],[-6.383743,57.99973],[-6.389923,58.008462],[-6.38443,58.009189],[-6.378937,58.015373],[-6.365891,58.017919],[-6.363144,58.027737],[-6.356277,58.039006],[-6.432495,58.047365],[-6.37207,58.048092],[-6.37207,58.054995],[-6.366577,58.058265],[-6.36795,58.067346],[-6.380997,58.068072],[-6.365204,58.075335],[-6.374817,58.081144],[-6.38237,58.0855],[-6.37825,58.091308],[-6.396103,58.085137],[-6.39679,58.092396],[-6.385803,58.094211],[-6.389923,58.099291],[-6.402283,58.110538],[-6.415329,58.108362],[-6.427689,58.105096],[-6.429062,58.109813],[-6.450348,58.105096],[-6.450348,58.098928],[-6.434555,58.100743],[-6.422882,58.095663],[-6.427689,58.092033],[-6.442108,58.094937],[-6.457214,58.0953],[-6.485367,58.095663],[-6.516562,58.091907],[-6.518154,58.089221],[-6.522102,58.089221],[-6.524334,58.088767],[-6.526051,58.087406],[-6.527252,58.08913],[-6.533432,58.088222],[-6.534462,58.087224],[-6.537552,58.086952],[-6.539268,58.086317],[-6.54047,58.087043],[-6.542015,58.086861],[-6.545105,58.088041],[-6.548882,58.088041],[-6.551628,58.087587],[-6.553516,58.088041],[-6.556435,58.087406],[-6.557465,58.088404],[-6.563988,58.087496],[-6.565361,58.084956],[-6.566734,58.083776],[-6.564674,58.081325],[-6.566734,58.081598],[-6.567421,58.082505],[-6.569653,58.085409],[-6.575489,58.08668],[-6.575317,58.088313],[-6.577206,58.088132],[-6.578407,58.089493],[-6.581154,58.088222],[-6.586475,58.088222],[-6.58802,58.087406],[-6.589909,58.085954],[-6.589394,58.087406],[-6.591969,58.087678],[-6.597118,58.085772],[-6.597118,58.087496],[-6.600895,58.087587],[-6.604843,58.086408],[-6.605015,58.084048],[-6.605015,58.081779],[-6.60759,58.08423],[-6.607246,58.086135],[-6.617203,58.085228],[-6.619434,58.084048],[-6.622353,58.08432],[-6.625614,58.082505],[-6.627502,58.082051],[-6.631794,58.082142],[-6.630764,58.083594],[-6.629047,58.085682],[-6.625786,58.085772],[-6.625786,58.084956],[-6.623211,58.084956],[-6.622353,58.085682],[-6.619263,58.086498],[-6.613255,58.087678],[-6.603642,58.088041],[-6.597977,58.088767],[-6.591454,58.088585],[-6.588707,58.089039],[-6.58493,58.090309],[-6.579781,58.090128],[-6.578922,58.090763],[-6.569481,58.091398],[-6.562099,58.092396],[-6.55489,58.09285],[-6.550598,58.092759],[-6.545448,58.092759],[-6.541157,58.092941],[-6.539097,58.093485],[-6.535578,58.093712],[-6.535578,58.094302],[-6.532917,58.094438],[-6.529827,58.095345],[-6.528797,58.094937],[-6.526823,58.094982],[-6.528883,58.098021],[-6.529913,58.099473],[-6.52854,58.099427],[-6.527596,58.098112],[-6.526823,58.09784],[-6.524591,58.098475],[-6.526737,58.096887],[-6.523304,58.094846],[-6.519948,58.095135],[-6.521056,58.096192],[-6.505966,58.101468],[-6.492233,58.100017],[-6.48262,58.10292],[-6.464081,58.103645],[-6.449661,58.111626],[-6.442795,58.116704],[-6.429062,58.120693],[-6.428375,58.12432],[-6.437302,58.127945],[-6.490173,58.139908],[-6.477814,58.139908],[-6.456528,58.136283],[-6.438675,58.132296],[-6.417389,58.129396],[-6.404343,58.131933],[-6.397476,58.134109],[-6.389923,58.130483],[-6.369324,58.131571],[-6.366577,58.14172],[-6.38237,58.142445],[-6.398163,58.142445],[-6.416016,58.137008],[-6.422882,58.138821],[-6.415329,58.14317],[-6.404343,58.14462],[-6.383743,58.147156],[-6.363831,58.152229],[-6.381683,58.181565],[-6.370697,58.190252],[-6.37619,58.192786],[-6.385803,58.18808],[-6.397476,58.207259],[-6.37207,58.203279],[-6.361084,58.203279],[-6.361084,58.197128],[-6.356277,58.197128],[-6.355591,58.189166],[-6.352158,58.188804],[-6.338425,58.193147],[-6.324005,58.19749],[-6.310959,58.203641],[-6.299286,58.205088],[-6.2883,58.205088],[-6.284866,58.198937],[-6.276627,58.198214],[-6.273193,58.189166],[-6.264267,58.18808],[-6.256714,58.182651],[-6.243668,58.180117],[-6.205902,58.189528],[-6.207962,58.197852],[-6.200409,58.20147],[-6.183929,58.20545],[-6.166077,58.210515],[-6.15715,58.214493],[-6.164017,58.218472],[-6.15715,58.219918],[-6.162643,58.227511],[-6.157837,58.234019],[-6.146164,58.240164],[-6.153717,58.244139],[-6.148911,58.249921],[-6.135864,58.250282],[-6.139297,58.263648],[-6.15097,58.260036],[-6.159897,58.264009],[-6.16333,58.260036],[-6.172943,58.252811],[-6.190109,58.249921],[-6.206589,58.244139],[-6.216202,58.236188],[-6.221695,58.228958],[-6.232681,58.223173],[-6.246414,58.224257],[-6.26358,58.21594],[-6.26564,58.211238],[-6.27594,58.210876],[-6.285553,58.208344],[-6.304779,58.210876],[-6.313019,58.216663],[-6.326065,58.224981],[-6.339111,58.22715],[-6.333618,58.221003],[-6.343231,58.222088],[-6.356277,58.218472],[-6.357651,58.222449],[-6.378937,58.222449],[-6.379623,58.225342],[-6.367264,58.225704],[-6.359024,58.236911],[-6.341858,58.236188],[-6.326065,58.240886],[-6.319199,58.248114],[-6.323318,58.251366],[-6.328125,58.260759],[-6.317139,58.271232],[-6.306152,58.266538],[-6.278687,58.269788],[-6.280746,58.290727],[-6.278687,58.293975],[-6.26358,58.292531],[-6.246414,58.293614],[-6.237488,58.303356],[-6.245041,58.306603],[-6.208649,58.327881],[-6.197662,58.338695],[-6.178436,58.341218],[-6.16127,58.342299],[-6.164703,58.346623],[-6.17981,58.346623],[-6.205902,58.356711],[-6.216888,58.367516],[-6.203156,58.388757],[-6.190109,58.400992],[-6.186676,58.411065],[-6.16951,58.418977],[-6.168823,58.428325],[-6.188736,58.438749],[-6.190796,58.44917],[-6.192856,58.45851],[-6.18187,58.467489],[-6.270356,58.466122],[-6.621193,58.167214],[-6.766548,58.06789],[-6.766891,58.00446]]]}}"
Ballater,57.05003,-3.036649,4,"357,359,360,361",16,"{""type"":""Feature"",""properties"":{""name"":""Ballater"",""id"":""16""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-3.7173342404314034,57.02323003050122],[-3.266570993592578,56.76211890884363],[-3.1962415234122172,56.76205324777761],[-2.888771871815204,56.87369322167556],[-2.9287462226069985,57.258365688036285],[-2.987784941895723,57.29547392085914],[-3.2110195607858456,57.334013340617595],[-3.685815404615923,57.110774762513124],[-3.7173342404314034,57.02323003050122]]]}}"
Ballingry,56.164118,-3.328356,4,"460,461,547,548",17,"{""type"":""Feature"",""properties"":{""name"":""Ballingry"",""id"":""17""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-3.409537643537304,56.23873712601288],[-3.3497613457978064,56.14324117460932],[-3.2499997259097415,56.11616499880256],[-3.2385984158338452,56.157201084477165],[-3.2431643189270516,56.178150229657234],[-3.318462211307817,56.27776121975466],[-3.409537643537304,56.23873712601288]]]}}"
Ballumbie,56.4681411,-3.0046135999999706,4,"186,297,298,706",18,"{""type"":""Feature"",""properties"":{""name"":""Balllumbie"",""id"":""18""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-3.015481,56.450754],[-3.015225,56.451778],[-3.013172,56.451393],[-3.010426,56.451393],[-3.005104,56.451298],[-2.99386,56.451155],[-2.989054,56.451155],[-2.984977,56.452152],[-2.976093,56.45348],[-2.964935,56.457653],[-2.962275,56.458934],[-2.959356,56.459977],[-2.953336,56.461201],[-3.007552,56.482562],[-3.015481,56.450754]]]}}"
Barrhead,55.796711,-4.397714,4,"145,146,147,148",19,"{""type"":""Feature"",""properties"":{""name"":""Barrhead"",""id"":""19""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-4.476190276441628,55.75871878780701],[-4.414283891307808,55.697279534637005],[-4.270831855171936,55.70840535868717],[-4.275761334554295,55.755692086808736],[-4.334472861586199,55.852964564332424],[-4.386191516483281,55.84943288073691],[-4.468663880405088,55.780253142467885],[-4.476190276441628,55.75871878780701]]]}}"
Bathgate,55.9024,-3.643118,4,"549,550,553,554",20,"{""type"":""Feature"",""properties"":{""name"":""Bathgate"",""id"":""20""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-3.708617633327718,55.93700185780814],[-3.563282924181857,55.772101412175004],[-3.5555942229996322,55.89763378964629],[-3.6707874508117526,55.965080408782015],[-3.708617633327718,55.93700185780814]]]}}"
Beauly,57.483411,-4.460351,2,"99,100",21,"{""type"":""Feature"",""properties"":{""name"":""Beauly"",""id"":""21"",""shape"":""Polygon""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-5.149251,57.829949],[-5.121251,57.096455],[-4.781291,56.774812],[-4.357387,56.859942],[-4.348323,57.240695],[-4.343791,57.429611],[-4.34248,57.484076],[-4.352818,57.481788],[-4.363117,57.482434],[-4.365177,57.480772],[-4.372387,57.480126],[-4.377365,57.479757],[-4.378309,57.481188],[-4.384232,57.482249],[-4.394016,57.49],[-4.397793,57.491845],[-4.399681,57.493966],[-4.406891,57.497564],[-4.414272,57.498025],[-4.420452,57.493874],[-4.423885,57.494797],[-4.42131,57.497472],[-4.417019,57.503467],[-4.414444,57.504205],[-4.409981,57.50402],[-4.404316,57.506233],[-4.397621,57.507801],[-4.393501,57.50983],[-4.385262,57.511121],[-4.37788,57.512319],[-4.375648,57.511904],[-4.373417,57.51149],[-4.370499,57.511766],[-4.368782,57.512412],[-4.366722,57.511951],[-4.362946,57.512135],[-4.356079,57.510936],[-4.350758,57.508447],[-4.345779,57.505404],[-4.33239,57.50485],[-4.325008,57.505219],[-4.316425,57.503282],[-4.309731,57.502083],[-4.303894,57.503006],[-4.295311,57.503467],[-4.291363,57.50485],[-4.284325,57.504112],[-4.274025,57.503928],[-4.271793,57.505035],[-4.26733,57.504481],[-4.263039,57.503006],[-4.252739,57.501807],[-4.244156,57.500792],[-4.234371,57.500608],[-4.235229,57.501622],[-4.230423,57.507986],[-4.226818,57.509922],[-4.224586,57.511766],[-4.218407,57.51739],[-4.214544,57.517897],[-4.210682,57.518404],[-4.20948,57.520985],[-4.200554,57.528543],[-4.195061,57.53481],[-4.194374,57.539601],[-4.202271,57.54347],[-4.21566,57.541996],[-4.226303,57.544576],[-4.233513,57.547708],[-4.239693,57.545497],[-4.244843,57.544944],[-4.247932,57.546418],[-4.250679,57.549182],[-4.238663,57.552313],[-4.211369,57.549274],[-4.198494,57.548445],[-4.192657,57.545681],[-4.184074,57.546234],[-4.174118,57.553603],[-4.176521,57.559496],[-4.174118,57.564837],[-4.164505,57.567599],[-4.137726,57.578829],[-4.11438,57.578185],[-4.104939,57.576344],[-4.093781,57.573214],[-4.090862,57.573767],[-4.103394,57.579381],[-4.110432,57.585823],[-4.112835,57.591527],[-4.111633,57.594839],[-4.105968,57.597323],[-4.10305,57.603394],[-4.101334,57.60744],[-4.097557,57.609923],[-4.088631,57.615624],[-4.078674,57.622151],[-4.072666,57.625001],[-4.068375,57.627942],[-4.061852,57.635386],[-4.051723,57.640807],[-4.047432,57.64586],[-4.04108,57.64981],[-4.031296,57.653117],[-4.028549,57.656607],[-4.025459,57.65826],[-4.021683,57.65927],[-4.01413,57.661474],[-4.008465,57.664412],[-3.993874,57.676805],[-3.99971,57.679834],[-4.008636,57.679742],[-4.021254,57.67809],[-4.036617,57.683597],[-4.042797,57.677356],[-4.05138,57.675979],[-4.060478,57.675245],[-4.071121,57.670012],[-4.084854,57.665789],[-4.087429,57.664687],[-4.091549,57.664228],[-4.107857,57.663218],[-4.120903,57.659821],[-4.127769,57.659178],[-4.131031,57.659729],[-4.140301,57.658673],[-4.147511,57.659362],[-4.153175,57.658168],[-4.159698,57.657525],[-4.166565,57.661382],[-4.167252,57.665606],[-4.163818,57.671114],[-4.166222,57.675887],[-4.184074,57.674052],[-4.20433,57.672032],[-4.216347,57.674235],[-4.238319,57.667993],[-4.249306,57.664871],[-4.267502,57.655505],[-4.291534,57.644115],[-4.321404,57.632905],[-4.332047,57.62592],[-4.340973,57.618566],[-4.435856,57.753216],[-5.149251,57.829949]],[[-4.423714,57.578921],[-4.423714,57.580209],[-4.422169,57.581774],[-4.422684,57.583614],[-4.423199,57.584995],[-4.417362,57.585639],[-4.416847,57.587387],[-4.414616,57.589135],[-4.412041,57.589779],[-4.410496,57.591435],[-4.406891,57.592263],[-4.408092,57.593459],[-4.411182,57.596219],[-4.413757,57.597783],[-4.417534,57.598887],[-4.417534,57.600634],[-4.419422,57.601646],[-4.417191,57.603026],[-4.414787,57.606061],[-4.410839,57.608728],[-4.405861,57.611027],[-4.400368,57.613325],[-4.394875,57.616084],[-4.389896,57.619026],[-4.386292,57.620129],[-4.383202,57.6216],[-4.380455,57.62353],[-4.377193,57.624817],[-4.372215,57.626012],[-4.368267,57.626931],[-4.367065,57.623254],[-4.364491,57.618566],[-4.359856,57.612774],[-4.355736,57.609923],[-4.358482,57.607992],[-4.359856,57.606337],[-4.362431,57.604957],[-4.364491,57.603578],[-4.36552,57.602014],[-4.369812,57.600083],[-4.37273,57.598703],[-4.376163,57.596771],[-4.378395,57.596127],[-4.380627,57.594287],[-4.382687,57.592999],[-4.38509,57.592631],[-4.386463,57.591067],[-4.389896,57.590791],[-4.39642,57.588307],[-4.400711,57.587111],[-4.404144,57.585639],[-4.405174,57.58343],[-4.407578,57.581682],[-4.409809,57.580117],[-4.412556,57.579013],[-4.415302,57.578737],[-4.415474,57.579933],[-4.417191,57.579933],[-4.418049,57.581498],[-4.419594,57.580301],[-4.420795,57.578829],[-4.421825,57.577724],[-4.423714,57.578921]]]}}"
